--ICPC-2n DAT bl 154b file with filename: AMF-v01-TXT_CSV.txt
--(Interncode: V403e) version Sep 29 2008  8:09AM
--This file is generated by KITH AS  Norway Dr.Terje Sagen 2008-09-29 08:09:45.130
--This file can be downloaded from http://www.kith.no/ICPC2e
--It contains 3797 rows
--Columns: Nivaa,AMF_Code,Decription_no,Level_code
"6","1230010499","Andre nitroserte derivater av alifatiske aminer, alifatiske nitrosaminer","1230010499"
"6","1230019999","Andre derivater av alifatiske aminer","1230019999"
"6","1230020001","Cyklohexylamin","1230020001"
"6","1230020002","Hexametylentetramin, hexamin","1230020002"
"6","1230020099","Andre alicykliske aminer","1230020099"
"6","1230029999","Andre derivater av alicykliske aminer","1230029999"
"6","1230030001","Anilin, aminobenzen","1230030001"
"6","1230030002","Dimetylanilin","1230030002"
"6","1230030003","Dietylanilin","1230030003"
"6","1230030004","o-Toluidin, 2-metylanilin","1230030004"
"6","1230030005","Xylidiner","1230030005"
"6","1230030006","Difenylamin","1230030006"
"6","1230030007","Benzidin, 4,4-aminobifenyl","1230030007"
"6","1230030008","Polidin, 3,3-dimetylbenzidin","1230030008"
"6","1230030009","Fenylendiamin","1230030009"
"6","1230030010","a-Naftylamin, 1-naftylamin","1230030010"
"6","1230030011","ß-Naftylamin, 2-naftylamin","1230030011"
"6","1230030012","4-Aminodifenyl, 4-aminobifenyl","1230030012"
"6","1230030013","4-Dimetylaminoazobenzen","1230030013"
"6","1230030014","N-Isopropol-N-fenylparafenylendiamin","1230030014"
"6","1230030099","Andre aromatiske aminer","1230030099"
"6","1230030101","Diazoniumsalter","1230030101"
"6","1230030199","Andre salter av aromatiske aminer","1230030199"
"6","1230030201","Aminofenoler","1230030201"
"6","1230030299","Andre hydroksylerte derivater av aromatiske aminer","1230030299"
"6","1230030301","Nitroanilin","1230030301"
"6","1230030302","Tetryl, N-metyl-N,2,4,6-tetranitroanilin","1230030302"
"6","1230030399","Andre nitrerte derivater av aromatiske aminer","1230030399"
"6","1230030401","N,N-Dimetyl-p-nitrosoanilin","1230030401"
"6","1230030402","N-Metyl-N-nitrosouretan","1230030402"
"6","1230030403","N-Metyl-N-nitroso-p-toluensulfonamid","1230030403"
"6","1230030499","Andre nitroserte derivater av aromatiske aminer (aromatiske nitrosaminer)","1230030499"
"6","1230030501","Kloranilin","1230030501"
"6","1230030502","3,3-Diklorbenzidin","1230030502"
"6","1230030503","4,4-Metylen-bis-ortokloranilin, metylenkloranilin","1230030503"
"6","1230030504","Bromanilin","1230030504"
"6","1230030599","Andre halogenerte derivater av aromatiske aminer","1230030599"
"6","1230030601","Anilinsulfat","1230030601"
"6","1230030699","Andre sulfonerte derivater av aromatiske aminer","1230030699"
"6","1230039999","Andre nitrerte derivater av aromatiske aminer","1230039999"
"6","1230040001","Aminopyridin","1230040001"
"6","1230040002","Aminokinolin","1230040002"
"6","1230040003","Nikotin","1230040003"
"6","1230040004","2-Aminotiazol","1230040004"
"6","1230040005","Aminotiazol","1230040005"
"6","1230040099","Andre heterocykliske aminer","1230040099"
"6","1230049999","Andre derivater av heterocykliske aminer","1230049999"
"6","1230050001","Guanidin","1230050001"
"6","1230050002","N-Metyl-N-nitro-N-nitrosoguanidin","1230050002"
"6","1230050003","N-Etyl-N-nitro-N-nitrosoguanidin","1230050003"
"6","1230050004","Etylenimin","1230050004"
"6","1230050005","Propylenimin","1230050005"
"6","1230059999","Andre iminer","1230059999"
"6","1230999999","Andre aminer, aminderivater og iminer","1230999999"
"6","1231010001","Nitrometan","1231010001"
"6","1231010002","Tetranitrometan","1231010002"
"6","1231010003","Nitroetan","1231010003"
"6","1231010004","1-Nitropropan","1231010004"
"6","1231010005","2-Nitropropan","1231010005"
"6","1231019999","Andre nitrerte alifatiske derivater","1231019999"
"6","1231020001","Nitrokloroform, nitroklormetan","1231020001"
"6","1231029999","Andre nitroklorerte alifatiske derivater","1231029999"
"6","1231040101","Nitrobenzen","1231040101"
"6","1231040102","Nitrotoluen","1231040102"
"6","1231040103","Dinitrobenzener","1231040103"
"6","1231040104","Dinitrotoluen","1231040104"
"6","1231040105","Trinitrotoluen, trotyl, TNT","1231040105"
"6","1231040106","Mononitrofenol","1231040106"
"6","1231040107","Dinitrofenol","1231040107"
"6","1231040108","Dinoseb, DNBP","1231040108"
"6","1231040109","Pikrinsyra, trinitrofenol","1231040109"
"6","1231040110","Nitrokresoler","1231040110"
"6","1231040111","Dinitrokresol, dinitroortokresol","1231040111"
"6","1231040112","Nitrosobenzen","1231040112"
"6","1231040113","p-Nitrosofenol, kinonmonoksim","1231040113"
"6","1231040114","4-Nitrobifenyl, 4-nitrodifenyl","1231040114"
"6","1231040115","5-Nitroacetonaften","1231040115"
"6","1231040116","2-Nitronaftalen","1231040116"
"6","1231040117","Nitroklorbenzen","1231040117"
"6","1231040199","Andre nitrerte aromatiske derivater","1231040199"
"6","1231040201","4-Klor-1,4-dinitrobenzen","1231040201"
"6","1231040202","Dinitroklorbenzen","1231040202"
"6","1231040299","Andre nitroklorerte aromatiske derivater","1231040299"
"6","1231049999","Andre nitrerte og nitroklorerte aromatiske derivater","1231049999"
"6","1231050001","Nitropyridin","1231050001"
"6","1231059999","Andre nitrerte heterocykliske derivater","1231059999"
"6","1231999999","Andre nitrerte derivater","1231999999"
"6","1232010101","Fenylhydrazin","1232010101"
"6","1232010102","2,4-Dinitrofenylhydrazin","1232010102"
"6","1232010199","Andre hydraziner","1232010199"
"6","1232019999","Andre hydraziner og hydrazoderivater","1232019999"
"6","1232020001","Diazometan","1232020001"
"6","1232020002","Diazoeddikester, etyldiazoacetat","1232020002"
"6","1232020003","Diazoniumsalter","1232020003"
"6","1232029999","Andre azo- og diazoderivater","1232029999"
"6","1232999999","Andre hydrazo-, azo-, diazo- og azoksiderivater","1232999999"
"6","1233000001","tert-Butylhydroperoksid","1233000001"
"6","1233000002","Diacetylperoksid, acetylperoksid","1233000002"
"6","1233000003","Benzoylperoksid","1233000003"
"6","1233000004","Di-tert-butylperoksid","1233000004"
"6","1233000005","Butylhydroperoksid","1233000005"
"6","1233000006","Cyklohexanperoksid","1233000006"
"6","1233000007","Diacetylperoksid","1233000007"
"6","1233000008","Metyletylacetonperoksid","1233000008"
"6","1233000009","Isopropylbenzenhydroperoksid","1233000009"
"6","1233000010","Dibenzoylperoksid","1233000010"
"6","1233000011","Kumenhydroperoksid","1233000011"
"6","1233999999","Andre peroksider","1233999999"
"6","1234000001","Diallylsulfid","1234000001"
"6","1234999999","Andre disulfider","1234999999"
"6","1235000001","Dimetylsulfoksid, DMSO","1235000001"
"6","1235999999","Andre sulfoksider","1235999999"
"6","1236000001","Sulfolan, tetrametylensulfon","1236000001"
"6","1236999999","Andre sulfoner","1236999999"
"6","1237010001","(Metall)organiske magnesiumderivater","1237010001"
"6","1237010002","Metallorganiske aluminiumderivater","1237010002"
"6","1237010003","Metallorganiske zinkderivater","1237010003"
"6","1237010004","Metallorganiske tinnderivater","1237010004"
"6","1237010005","Metallorganiske kvikksølvderivater","1237010005"
"6","1237010006","Metallorganiske blyderivater","1237010006"
"6","1237010007","Metallorganiske arsenderivater","1237010007"
"6","1237010008","Metallorganiske borderivater","1237010008"
"6","1237010009","Metallorganiske nickelderivater","1237010009"
"6","1237019999","Andre metallorganiske forbindelser","1237019999"
"6","1237020001","Silaner (kiselhydrider) og siloksaner","1237020001"
"6","1237029999","Andre organiske kiselforbindelser","1237029999"
"6","1237030001","Kvikksølvfulminat","1237030001"
"6","1237039999","Andre organiske kvikksølvforbindelser","1237039999"
"6","1237999999","Andre organiske metallforbindelser","1237999999"
"6","1238000001","Aminoglykosider","1238000001"
"6","1238999999","Andre glykosider","1238999999"
"6","1239000001","Kinin","1239000001"
"6","1239999999","Andre alkaloider","1239999999"
"6","1299999999","Andre organiske forbindelser","1299999999"
"6","1999999999","Övriga kemiska agens (svensk)","1999999999"
"6","3100060001","Actinobacillus actinomycetemcomitans","3100060001"
"6","3100069999","Andre Actinobacillus","3100069999"
"6","3100070001","Actinomadura madurae","3100070001"
"6","3100070002","Actinomadura pelletieri","3100070002"
"6","3100079999","Andre Actinomadura","3100079999"
"6","3100080001","Actinomyces gerencseriae","3100080001"
"6","3100080002","Actinomyces israelii","3100080002"
"6","3100080003","Actinomyces pyogenes (Corynebacterium pyogenes)","3100080003"
"6","3100089999","Andre Actinomyces","3100089999"
"6","3100180001","Arcanobacterium haemolyticum (Corynebacterium haemolyticum)","3100180001"
"6","3100189999","Andre Arcanobacterium","3100189999"
"6","3100220001","Bacillus anthracis","3100220001"
"6","3100229999","Andre Bacillus","3100229999"
"6","3100240001","Bacteroides fragilis","3100240001"
"6","3100249999","Övriga Bacteroides","3100249999"
"6","3100250001","Bartonella bacilliformis","3100250001"
"6","3100250002","Bartonella quintana (Rochalimaea quintana)","3100250002"
"6","3100259999","Andre Bartonella","3100259999"
"6","3100290001","Bordetella bronchiseptica","3100290001"
"6","3100290002","Bordetella parapertussis","3100290002"
"6","3100290003","Bordetella pertussis","3100290003"
"6","3100299999","Andre Bordetella","3100299999"
"6","3100300001","Borrelia burgdorferi","3100300001"
"6","3100300002","Borrelia duttonii","3100300002"
"6","3100300003","Borrelia recurrentis","3100300003"
"6","3100309999","Andre Borrelia","3100309999"
"6","3100330001","Brucella abortus","3100330001"
"6","3100330002","Brucella canis","3100330002"
"6","3100330003","Brucella melitensis","3100330003"
"6","3100330004","Brucella suis","3100330004"
"6","3100339999","Andre Brucella","3100339999"
"6","3100380001","Campylobacter fetus","3100380001"
"6","3100380002","Campylobacter jejuni","3100380002"
"6","3100389999","Andre Campylobacter","3100389999"
"6","3100400001","Cardiobacterium hominis","3100400001"
"6","3100409999","Andre Cardiobacterium","3100409999"
"6","3100470001","Chlamydia pneumoniae","3100470001"
"6","3100470002","Chlamydia trachomatis","3100470002"
"6","3100470003","Chlamydia psittaci (både aviära och icke-aviära stammar)","3100470003"
"6","3100479999","Andre Chlamydia","3100479999"
"6","3100510001","Clostridium botulinum","3100510001"
"6","3100510002","Clostridium perfringens","3100510002"
"6","3100510003","Clostridium tetani","3100510003"
"6","3100519999","Andre clostridium","3100519999"
"6","3100540001","Corynebacterium diphtheriae","3100540001"
"6","3100540002","Corynebacterium minutissimum","3100540002"
"6","3100540003","Corynebacterium pseudotuberculosis","3100540003"
"6","3100549999","Andre Corynebacterium","3100549999"
"6","3100550001","Coxiella burnetii","3100550001"
"6","3100559999","Andre Coxiella","3100559999"
"6","3100600001","Edwardsiella tarda","3100600001"
"6","3100609999","Andre Edwardsiella","3100609999"
"6","3100610001","Ehrlichia sennetsu (Rickettsia sennetsu)","3100610001"
"6","3100619999","Andre Ehrlichia","3100619999"
"6","3100620001","Eikenella corrodens","3100620001"
"6","3100629999","Andre Eikenella","3100629999"
"6","3100630001","Enterobacter aerogenes","3100630001"
"6","3100630002","Enterobacter cloacae","3100630002"
"6","3100639999","Andre Enterobacter","3100639999"
"6","3100660001","Erysipelothrix rhusiopathiae","3100660001"
"6","3100669999","Andre Erysipelothrix","3100669999"
"6","3100670001","Escherichia coli (utom icke-patogena stammar)","3100670001"
"6","3100670002","Escherichia coli,  cytotoxisk stammar (exempel O157:H7 or O 10","3100670002"
"6","3100679999","Andre Escherichia","3100679999"
"6","3100710001","Flavobacterium meningosepticum","3100710001"
"6","3100719999","Andre Flavobacterium","3100719999"
"6","3100720001","Fluoribacter bozemanii (Legionella bozemanii)","3100720001"
"6","3100729999","Andre Fluoribacter","3100729999"
"6","3100730001","Francisella tularensis typ A","3100730001"
"6","3100730002","Francisella tularensis typ B","3100730002"
"6","3100739999","Andre Francisella","3100739999"
"6","3100750001","Fusobacterium necrophorum","3100750001"
"6","3100759999","Andre Fusobacterium","3100759999"
"6","3100760001","Gardnerella vaginalis (Haemophilus vaginalis)","3100760001"
"6","3100769999","Andre Gardnerella","3100769999"
"6","3100800001","Haemophilus ducreyi","3100800001"
"6","3100800002","Haemophilus influenzae","3100800002"
"6","3100809999","Andre Haemophilus","3100809999"
"6","3100820001","Helicobacter pylori","3100820001"
"6","3100829999","Andre Helicobacter","3100829999"
"6","3100850001","Klebsiella oxytoca","3100850001"
"6","3100850002","Klebsiella pneumoniae","3100850002"
"6","3100859999","Andre Klebsiella","3100859999"
"6","3100920001","Legionella pneumophila","3100920001"
"6","3100929999","Andre Legionella","3100929999"
"6","3100950001","Leptospira interrogans (alla serotyper)","3100950001"
"6","3100959999","Andre Leptospira","3100959999"
"6","3101000001","Listeria ivanovii","3101000001"
"6","3101000002","Listeria monocytogenes","3101000002"
"6","3101009999","Andre Listeria","3101009999"
"6","3101110001","Morganella morganii (Proteus morganii)","3101110001"
"6","3101119999","Andre Morganella","3101119999"
"6","3101130001","Mycobacterium africanum","3101130001"
"6","3101130002","Mycobacterium avium-intracellulare","3101130002"
"6","3101130003","Mycobacterium bovis (utom stammen BCG)","3101130003"
"6","3101130004","Mycobacterium chelonae","3101130004"
"6","3101130005","Mycobacterium fortuitum","3101130005"
"6","3101130006","Mycobacterium kansasii","3101130006"
"6","3101130007","Mycobacterium leprae","3101130007"
"6","3101130008","Mycobacterium malmoense","3101130008"
"6","3101130009","Mycobacterium marinum","3101130009"
"6","3101130010","Mycobacterium microti","3101130010"
"6","3101130011","Mycobacterium paratuberculosis","3101130011"
"6","3101130012","Mycobacterium scrofulaceum","3101130012"
"6","3101130013","Mycobacterium simiae","3101130013"
"6","3101130014","Mycobacterium szulgai","3101130014"
"6","3101130015","Mycobacterium tuberculosis","3101130015"
"6","3101130016","Mycobacterium ulcerans","3101130016"
"6","3101130017","Mycobacterium xenopi","3101130017"
"6","3101139999","Andre Mycobacterium","3101139999"
"6","3101140001","Mycoplasma caviae","3101140001"
"6","3101140002","Mycoplasma hominis","3101140002"
"6","3101140003","Mycoplasma pneumoniae","3101140003"
"6","3101149999","Andre Mycoplasma","3101149999"
"6","3101150001","Neisseria gonorrhoeae","3101150001"
"6","3101150002","Neisseria meningitidis","3101150002"
"6","3101159999","Andre Neisseria","3101159999"
"6","3101160001","Nocardia asteroides","3101160001"
"6","3101160002","Nocardia brasiliensis","3101160002"
"6","3101160003","Nocardia farcinica","3101160003"
"6","3101160004","Nocardia nova","3101160004"
"6","3101160005","Nocardia otitidiscaviarum","3101160005"
"6","3101169999","Andre Nocardia","3101169999"
"6","3101240001","Pasteurella multocida","3101240001"
"6","3101249999","AndrePasteurella","3101249999"
"6","3101280001","Peptostreptococcus anaerobius","3101280001"
"6","3101289999","Andre Peptostreptococcus","3101289999"
"6","3101310001","Plesiomonas shigelloides","3101310001"
"6","3101319999","Andre Plesiomonas","3101319999"
"6","3101360001","Proteus mirabilis","3101360001"
"6","3101360002","Proteus penneri","3101360002"
"6","3101360003","Proteus vulgaris","3101360003"
"6","3101369999","Andre Proteus","3101369999"
"6","3101370001","Providencia alcalifaciens (Proteus inconstans A)","3101370001"
"6","3101370002","Providencia rettgeri (Proteus rettgeri)","3101370002"
"6","3101379999","Andre Providencia","3101379999"
"6","3101380001","Pseudomonas aeruginosa","3101380001"
"6","3101380002","Pseudomonas mallei (Burkholderia mallei)","3101380002"
"6","3101380003","Pseudomonas pseudomallei (Burkholderia pseudomallei)","3101380003"
"6","3101389999","Andre Pseudomonas","3101389999"
"6","3101420001","Rhodococcus equi (Corynebacterium equi)","3101420001"
"6","3101429999","Andre Rhodococcus","3101429999"
"6","3101430001","Rickettsia akari","3101430001"
"6","3101430002","Rickettsia canada","3101430002"
"6","3101430003","Rickettsia conorii","3101430003"
"6","3101430004","Rickettsia montana","3101430004"
"6","3101430005","Rickettsia prowazekii","3101430005"
"6","3101430006","Rickettsia rickettsii","3101430006"
"6","3101430007","Rickettsia tsutsugamushi","3101430007"
"6","3101430008","Rickettsia typhi (Rickettsia mooseri)","3101430008"
"6","3101439999","Andre Rickettsia","3101439999"
"6","3101450001","Rochalimaea quintana","3101450001"
"6","3101459999","Andre Rochalimaea","3101459999"
"6","3101480001","Salmonella arizonae","3101480001"
"6","3101480002","Salmonella enteritidis","3101480002"
"6","3101480003","Salmonella paratyphi A, B, C","3101480003"
"6","3101480004","Salmonella typhi","3101480004"
"6","3101480005","Salmonella typhimurium","3101480005"
"6","3101480006","Salmonella (övriga serologiska varianter)","3101480006"
"6","3101489999","Andre Salmonella","3101489999"
"6","3101550001","Shigella boydii","3101550001"
"6","3101550002","Shigella dysenteriae (datatyp 1)","3101550002"
"6","3101550003","Shigella dysenteriae","3101550003"
"6","3101550004","Shigella flexneri","3101550004"
